customer_key,customer_unique_id,customer_city,customer_state,customer_zip_code_prefix
393,0103751df12aea8b962cfbcd2b61104c,florianopolis,SC,88040
394,0104a702e0f73442fe4dc3bfff6ba373,bauru,SP,17052
395,0104d0840fb6bccc7618c519fbcce1a0,rio de janeiro,RJ,23066
396,0104d8ef04b9df2891e69bc0e2e6dca4,cambe,PR,86186
397,010513009a288e24dbbc8183d5bcd4e2,rio de janeiro,RJ,20040
398,01051cf3719a23faec8b2307b369faeb,paulinia,SP,13145
399,0105c53fe2f742999dcb90ca99f4bfba,sao paulo,SP,04013
400,0105f445969ca7b8fa2e354bec7a95bd,caieiras,SP,07739
401,0106cb3b85affbb1c765eef0eac01485,niteroi,RJ,24310
402,01093ce2e3723bdb8de583346d76098c,sao lourenco do sul,RS,96170
403,0109643e8c9bc5d8d7791439f3fa4259,salvador,BA,41315
404,010a0365ab237a5e2fed9d945121b627,manaus,AM,69037
405,010a81611c87c7e19c18f303e39973b2,campinas,SP,13083
406,010ab6653f042ebb8e430f1718f61147,barueri,SP,06429
407,010bcf93b3363ccf249034e7250266f0,teresina,PI,64016
408,010c88e815c8386129e0762691851850,sao paulo,SP,05588
409,010d09c16c5fee11226ca7c5492892de,manaus,AM,69067
410,010d3cb666c64c115a144d3e6fcbd1d8,sao paulo,SP,04378
411,010fea34d64c9fc635cebbe583f5104a,boituva,SP,18550
412,0113282a7fe79b3d8489193ccc601efb,sao paulo,SP,02323
413,01147fb2cf81b69cdcfdc1ac4c6fae7e,belo horizonte,MG,30390
414,011509f63f565e822767bfb89c3cf9b7,aracaju,SE,49020
415,011575986092c30523ecb71ff10cb473,belo horizonte,MG,30660
416,011620d7c45f4d1599c68b2f19e4b73e,sao paulo,SP,04445
417,0116dc6ddf277eb8413a0393cca11c32,belo horizonte,MG,30575
418,0116f610fa1418cda75e0d96e1639a03,sao vicente,SP,11310
419,011702c19fd5dec0000a8dbbb5b98809,joinville,SC,89224
420,011733687890faf081be6fde9e7cc7a0,embu das artes,SP,06810
421,011735b41c89ca1e075296f4ecb01a27,embu das artes,SP,06810
422,011784926e81122b1abd0210b5888c22,sao jose dos campos,SP,12236
423,011785063c56f2c239064f603bf02a05,valparaiso de goias,GO,72872
424,0117fb2675e2936a2e96dee22e8c992b,juiz de fora,MG,36026
425,0117fc67656c020dddef928c878ad5e3,telemaco borba,PR,84272
426,01180926dda31d9e6f60befe084788dd,santana do livramento,RS,97574
427,011875f0176909c5cf0b14a9138bb691,sao paulo,SP,04559
428,01196e80f5309cb251220a6a5b3f57f5,rio de janeiro,RJ,22281
429,011a18cf4e0e74bac46678dd843e3461,rio de janeiro,RJ,20551
430,011b4adcd54683b480c4d841250a987f,santo amaro,BA,44200
431,011b7396d7220ca4ff52508adcb6b870,pouso alegre,MG,37561
432,011c3e6b4b11fa8a326a39e78deb6e66,uberlandia,MG,38408
433,011d6505c026d200e75cb0b6c47da758,taquari,RS,95860
434,011fd4914a2d19b2a0e50c29cea5c6a2,sao paulo,SP,03168
435,01202da9afa875bce3de24c92b764099,monte siao,MG,37580
436,0121107a0cebf91b6af74f8a4ab3c4d9,sao paulo,SP,03645
437,012216caf4f1082ba3fc02e584de9a29,sao paulo,SP,04190
438,0122d73327d9135f8088572c7d7f5d54,pitangueiras,SP,14750
439,012452d40dafae4df401bced74cdb490,sao paulo,SP,03220
440,0124721bc33e0aa6772b42d4ccfd01db,major porto,MG,38710
441,012510db7f0db8481f8a3708400c8db9,ibiruba,RS,98200
442,0125200158c999d5813b11be482a48da,jacui,MG,37965
443,0125fb08af5c9dd55731090aafc63ac8,sao paulo,SP,04310
444,012714eb883337fd2631c13d2daf4466,valinhos,SP,13273
445,012755131a5b785b0ae3291c339a9051,sao paulo,SP,01516
446,01290b6163d2a02514a54df49221a668,rio de janeiro,RJ,20271
447,0129147743b7712da1c4a55a59d0fb16,rio de janeiro,RJ,21235
448,0129d48dce554d95f641d01eaa88904a,sao bernardo do campo,SP,09790
449,012a218df8995d3ec3bb221828360c86,pirapora do bom jesus,SP,06550
450,012ab8ee5f7d76005d838758e9a9452c,jacarei,SP,12308
451,012b41c1dae00a092474ca48dc764a00,paracatu,MG,38600
452,012b8001e47392df808a454083a74b74,capitao eneas,MG,39472
453,012ba82b3ff6ea994a4ecc6c848a4782,campinas,SP,13050
454,012c61cc2c69b09c85071ccac0ccee16,riacho dos machados,MG,39529
455,012da9594b65ccb990822802ba0ff2e4,rio das ostras,RJ,28895
456,012e12f54f6e73b1faba89a119dab849,maurilandia,GO,75930
457,0130a250cff3b3b0649cae3671959139,braganca paulista,SP,12922
458,0130baad44d0ccc44bc7526c1ac18c64,itabuna,BA,45600
459,0130be8e6677174b8184114f98c16b3c,pelotas,RS,96077
460,013341d7f8accddf42fc02f001ad341d,rio de janeiro,RJ,21050
461,0134417784b9f85470e635c063152a71,sao paulo,SP,01230
462,0134caf89be2059cfd79af28d8bc1e7f,sao paulo,SP,01438
463,013523c76f4749da72a9ccc4a67cb234,camapua,MS,79420
464,013689381e404bf6304f57bab4b8f01d,sao paulo,SP,03288
465,0136e40591d769adfb219f167a691487,maringa,PR,87023
466,0137420de9b02a180c53e5bd64f14750,campinas,SP,13015
467,01376b24e146a15f52ca8382af02fe62,resende,RJ,27542
468,0137839e600d4edd0949a8ce7c171164,goiania,GO,74465
469,013802b3b98584222c1280e654a655b1,valenca,RJ,27600
470,0138dff42973f40e8f5225472526f278,sao paulo,SP,02514
471,0139884762afa50d78fe480646fe92b5,lagarto,SE,49400
472,01399b72331afe80cc0c3a982cafb177,cachoeiro de itapemirim,ES,29304
473,0139d2cb6ca3b630b5833d49634d328e,belo horizonte,MG,30510
474,013a435769899074c568863694560449,sao paulo,SP,08032
475,013ae505c83f5fb1905ed23afdafd3a2,belo horizonte,MG,31525
476,013b083525868a0437652ebf071cda03,porecatu,PR,86160
477,013b6090dc49b5fa51196b20ec11f19c,belo horizonte,MG,30510
478,013dd47ed31ce4de00cb434b2cae5386,aparecida de goiania,GO,74920
479,013ef03e0f3f408dd9bf555e4edcdc0a,campinas,SP,13092
480,013f3d6549189a4802a268131ef47a77,sao simao,SP,14200
481,013f4353d26bb05dc6652f1269458d8d,feira de santana,BA,44065
482,013f66477aa3210eb05fec3fa184de33,boa vista,RR,69307
483,01413c132b54b9b7dfadc2ee71ef78c8,sao bento do una,PE,55370
484,0143a04eabe01ceb3a9fe2dde984e2b0,belem,PA,66035
485,01440d8dea55a5d0ed27d26c41044761,juiz de fora,MG,36048
486,014410afdd8e0393ec17e9d8488449e0,muriae,MG,36884
487,014593e48e9119391b9c70206fcadca8,araraquara,SP,14810
488,0145b1b14166b43baa374daddffca8fd,sao luis,MA,65066
489,0145bfdfe85402b2249c7437bd297a07,sao paulo,SP,04880
490,0145c2c66ea8f764ed8d8015ce149af7,mage,RJ,25936
491,0145fc4d376df22449756022b9ccb472,sao paulo,SP,04532
492,01462a1d33f1b303bead3ec1ae2c4f7e,areia,PB,58397
493,014644ae002bacd78bb05521f7e9aaab,sao paulo,SP,03952
494,01469c41b00bb21cd01d2104b8e81384,coite do noia,AL,57325
495,01489018af4a609acb2fa2634c9ce643,rio de janeiro,RJ,22251
496,014ce9c0a3df00f77a6932a7b371a3bc,sao paulo,SP,02756
497,014dc284927e986549bf255eb79eb3ab,contagem,MG,32340
498,014dcb5d582d60bca6a379e45a9041da,salvador,BA,40330
499,014e4042a6b3ed0b1a6cd14c7639bb84,sao paulo,SP,03816
500,014f7e8caea3379aa3d30558424ca54f,sao paulo,SP,05729
501,014fa2f37ee690774a7505252a28daf3,rio de janeiro,RJ,21341
502,015124b67936296eb7250b38c906a627,campinas,SP,13070
503,01512524d623f78040531c0d8e20a772,curitiba,PR,80330
504,0151b5ff5b5d642815f094f303e7052a,belo horizonte,MG,31515
505,0151bcc17b8ae63a495b6c9fe6f708a1,sao paulo,SP,04733
506,0151cf157e4682357e62be311f4823b7,canoas,RS,92410
507,01525fe1e0d8e9616b2503260671d20d,colatina,ES,29705
508,0152897024d0ddad70baafe17ed705f4,sao paulo,SP,04533
509,01531f72337b960a58cdba9c94e96d1a,vicosa,MG,36570
510,015366a7c13024e36f1f125d8f9a9e67,rio das ostras,RJ,28890
511,0153b79c47a4953a7dad6fb93ab45a02,sao jose do rio preto,SP,15054
512,01541e2754a6e7830b2871d7191d27e2,santa maria,RS,97040
513,015546ec984c58044b2a1304f24193a7,brasilia,DF,72445
514,015557c9912277312b9073947804a7ba,sao joao da boa vista,SP,13870
515,015613e1b7c050cd2331d34076fce1c6,fortaleza,CE,60177
516,01561f92006fd3ba8a8a4246b7f38101,sao paulo,SP,02721
517,0156e3456c1959644b2da32c2cee358c,barra velha,SC,88390
518,01575c2596c13ff2422df080a71b481b,otacilio costa,SC,88540
519,0158b70c1d28da409abddfcaa5f0801a,hortolandia,SP,13186
520,015906d05142c9dc02e816c29c044bba,ibirite,MG,32421
521,01593b828c6e7c516ed078a4820ab9b2,jaboticabal,SP,14875
522,015aba8b6e516fbf6ee76c164c11987b,porto alegre,RS,90550
523,015b72d1a4ec2bfcf75518ada117c62b,sumare,SP,13178
524,015ba10edbe7988bff82867b4480c225,charqueada,SP,13515
525,015cd0b039aa3b36cf78f41d8f54e3d0,petropolis,RJ,25685
526,015d45ef9d6462cf0d5f062c54f26941,campinas,SP,13073
527,015dc4d69b97b8784298de6c9484797b,fortaleza,CE,60130
528,015e470a59ee1adbb4d6586fd90e4c52,itapeva,SP,18406
529,015f170c7abe45372b9f0414d901e71b,salvador,BA,41370
530,015fcc1fe9d3319fb41b08e986684598,belo horizonte,MG,30431
531,0161783a9f93dcefde5ea508501713b2,volta redonda,RJ,27265
532,0161ede24e46b8e50ed493e5f8b3b305,anapolis,GO,75113
533,016201b260065cecbb315f4de0b0dc76,sao jose do rio preto,SP,15085
534,01626676a41ff29901f7b42bc8e09dd8,salvador,BA,41630
535,016547a638c42ea1061a1400eab339d2,rio de janeiro,RJ,22730
536,0165dc4e0c64d7c1e17757ab8676f213,osasco,SP,06036
537,0166e2f8aaec14c93d23dea2523beac5,garca,SP,17400
538,0167a6f5d58d5632b42c44e7f66f2abf,fortaleza,CE,60025
539,0167f525469634cccbda49491f01324c,rio grande,RS,96200
540,016846e2dd862cba9a2a10eff5ac244f,sao paulo,SP,02405
541,01689985c22786e41347d5167048b25e,campo grande,MS,79002
542,016a461e59c71a989c278fb565441696,porto alegre,RS,91330
543,016a528e7cb02b29de37ea55cf89b9d1,paragominas,PA,68625
544,016a5760b723a3a0bcb4b294d4bc6b45,guarulhos,SP,07197
545,016ac660c79288138b5d6d3570eadc9d,rio de janeiro,RJ,20220
546,016c60628fc64e15fa5990e58a0b57c1,boituva,SP,18550
547,016dc4411329d2b3292a0fbf1402e95e,santa luzia,MG,33140
548,016e32e564ee03416c6f73e44a4e802a,santos,SP,11065
549,016e68615e12298a0a004a44d3b78579,pedra preta,RN,59547
550,016feebfaba953a2456d3a063b8eb8ef,tremembe,SP,12120
551,0170c406cddfc9a551a3f8045379afe5,brasilia,DF,70294
552,01726e5d6a88d1a8dffd9578872ce54e,nova prata do iguacu,PR,85685
553,017500c32b7353decc3a3a4d91acd0cc,igarapava,SP,14540
554,0176190d05dbc46f20484610a0a0e1fb,porto alegre,RS,91520
555,01762637819e8e1cb4093ff1589b0f00,vargem alta,ES,29295
556,01769144da2a7ea21cc6163452b5824d,palmeira,SC,88545
557,0177c9c4715fe173b9c26fdd95a94579,itapolis,SP,14900
558,0177f6975b155c814ea6273eccc58d82,sao paulo,SP,03533
559,0178b244a5c281fb2ade54038dd4b161,guaratingueta,SP,12518
560,0178df128a2cb4f9914c8c3beb8a57f6,rio de janeiro,RJ,22743
561,0178fa4e501691dec0663f439950d4de,sao paulo,SP,03817
562,01798446b9d249eb006931079a273601,novo hamburgo,RS,93542
563,017adfe7897c78902d9f7d58cd855990,jaboatao dos guararapes,PE,54140
564,017ae1edebbc1749a64a520e37633c3c,sao paulo,SP,04896
565,017bddd3844cbc8c9259179f66786333,sao luis,MA,65074
566,017c17dd6f2e7859373a5724b863801e,uberaba,MG,38040
567,017c477c81dd0f10726f7828f0475c0e,campinas,SP,13098
568,017c4e59e1a95482f32f65e03a46af95,bertioga,SP,11250
569,017c5a91ab1759799a4d68be8091b8ab,sorocaba,SP,18020
570,017c61c786dae249f339e690764ec7e6,sao paulo,SP,05574
571,017c7f75ca30943882f48d5fda81e2df,mata verde,MG,39915
572,017d9afa17ebea3b2a7c03ed6bc954be,sao paulo,SP,05351
573,017da2695c69ee376b8b4220cf0f61ec,varzea da palma,MG,39260
574,017eb8439a0ca7dcfc228f933bd204d8,sao paulo,SP,08061
575,017fa9ba22880652e440025a91d5a66b,cariacica,ES,29149
576,017fde295de136549d89d951da362287,silveiras,SP,12690
577,017fe3adcd1989f1ea8bac1848bd1b94,avare,SP,18703
578,0180d29fed77d26d59490f37198514a1,vila velha,ES,29101
579,0181f57a87c6a2f0e0fe2807f67aef0e,pedro leopoldo,MG,33600
580,01835b7ef446c78d0c37077894aa068d,joao monlevade,MG,35930
581,01838e7d69d87bd8ff2b6ff06789adfb,belem,PA,66620
582,0184070f27c13c909a1de7b1b059b496,nova iguacu,RJ,26041
583,0185135ffdd866d3a29efa833ac0829b,porto alegre,RS,91910
584,01858f2fad256b1689f5bdafc059f745,sao paulo,SP,05881
585,0185fbd2271efbc59bbb96ad3e99a7b8,porto alegre,RS,91530
586,01873d3c2fc620aa701e30d2c4181673,sao paulo,SP,05425
587,01878328db858b71da86bdc8966ea729,recife,PE,52070
588,0187e88f4c9b2e4c92e5d47ffa0e1da9,ipatinga,MG,35160
589,018864afd6d3af6af6e3cf1245fc5ff8,sao paulo,SP,05429
590,01886ef98f995e4f2dd75a1d04c97397,sao paulo,SP,01240
591,018875156db79cf3fb697342f256c329,santos,SP,11015
592,0189137aa093295df2116467b8201d66,bicas,MG,36600
593,0189334b410cf5340ba839359af8a959,rio de janeiro,RJ,20730
594,018974568b0b5a8c395465dee270c3a9,cotia,SP,06700
595,0189955e61056a22dd6e7cb03603a149,belo horizonte,MG,30330
596,0189cca3aa2a0f75ca0cde94ee38be57,serranopolis do iguacu,PR,85885
597,018ad5828f8f66b69604caabd0aa78ca,sao paulo,SP,02545
598,018b0a8d048e41f2d1f55e56dcbd335c,taguai,SP,18890
599,018b5a7502c30eb5f230f1b4eb23a156,aparecida de goiania,GO,74936
600,018c9bbd7d61c91f2abf3cd77b5010ad,ribeirao pires,SP,09406
601,018ca9b2c9f793a0e43e75d6a3eca86a,vila velha,ES,29102
602,018ccb97f791b89dc7ae72b4a114b00a,guarulhos,SP,07130
603,018d9881368d5098100c2430b8ed8bdd,rio de janeiro,RJ,20271
604,018e2017f47d05d438effa6d15061c2d,salvador,BA,41830
605,018e7e423aa73a3d7183d8c7c7a7c50d,curitiba,PR,80630
606,01922cf678f7c6d925421a273a885fbf,sao paulo,SP,05754
607,01927626c24c5826ceb6ca6b2797fd60,sao luis,MA,65054
608,0192a97d19fd891f0a4453609753b886,sao paulo,SP,04864
609,019322e670d197f31413176b865880fd,sao paulo,SP,02738
610,01940bd0ea09e8cbbeb24452e58dcb0e,angulo,PR,86755
611,019441bdb2c9b0b1990cac725c427960,santa maria,RS,97015
612,0195b599954bfa2cfac327dd3b35a877,porto alegre,RS,91410
613,0195c54646cda6452f5e1a0474f3b502,sao paulo,SP,03377
614,0196285e88e29cdf2c0afba10cddd9f0,porto alegre,RS,90030
615,01977d0ffb59b3b64796aeec649edec8,cajamar,SP,07752
616,0197bf8828afdb5ef6a6f7446a52607e,sao paulo,SP,08223
617,019890d2ead42f267a2c66919d9dedce,jardinopolis,SP,14680
618,0199358f4d397a51c763be597977ddd1,taquarivai,SP,18425
619,0199360d5869b53eece5870f3bd1ef0e,porto alegre,RS,90560
620,019954cc9c2ceb2084881eefdf48f0f9,porto alegre,RS,91770
621,019ac5580a897d52e5ed6f7ed89ade27,sumare,SP,13170
622,019c20bc411068e6f296cd471ac8425b,sao paulo,SP,01452
623,019cd54cc450bdfb2de3e83dced0c511,guaira,SP,14790
624,019d47513bb1164cc83fc2d6d7123ef8,pojuca,BA,48120
625,019e6c1c524669436535388a1cd5cefd,sao goncalo,RJ,24412
626,019ea19e666644625032de5efe2ceb71,nilopolis,RJ,26510
627,019ed386aec9ff0f9eab4a590231174e,jundiai,SP,13202
628,019ee3ac31baf4383471c760125e2977,sao paulo,SP,04696
629,019f29cee4d4031f59fed390d3cd0bc7,sao bernardo do campo,SP,09811
630,019fcfdd0b0ec239cc2b536428064c47,campo grande,MS,79050
631,01a013f2d3d7b0fa074a09d3e6e7b611,macae,RJ,27920
632,01a0f3dc3a406f7fc8593565e1a50b4f,jandira,SP,06624
633,01a17507586f0f10f52e7e86ac73e1f7,rio grande,RS,96203
634,01a20270c305052404127be803843f2f,viradouro,SP,14740
635,01a22e2079ea71e17313b88e5811e54a,jundiai,SP,13215
636,01a2ad01e93ccfaf7eaff9bda6f2320c,curitiba,PR,81450
637,01a3427def071b9efaf74a817c4e023b,dourados,MS,79823
638,01a379e7c61f254c6c1bfc842b4d9416,sao paulo,SP,04089
639,01a4788c8bd6d0d6a5b16ccdfd393b74,rio das ostras,RJ,28895
640,01a4fe5fc00bbdb0b0a4af5a5345cca5,ico,CE,63430
641,01a551a1f8c7955ba259897b2e3d2e30,sao bernardo do campo,SP,09861
642,01a6d398ee25ef8ce7ace2d3620ce248,sao bernardo do campo,SP,09895
643,01a7888cc755d6ad17b03de5f5543641,rio de janeiro,RJ,23087
644,01a8574d68d5a495ebe94a4790f6fe34,belo horizonte,MG,30662
645,01a8a2fa13dad647949ff57927e63b0d,itapevi,SP,06670
646,01aa30b6c0412a1548fc29e2c98033cf,brasilia,DF,71884
647,01aae089a9f716c2d948a24c5406603d,sao paulo,SP,05445
648,01ab4b660bfe57375e0486a07bbe31eb,sorocaba,SP,18095
649,01ac1e0b4421bb9946e56692e21226f0,niteroi,RJ,24120
650,01ac33544e5b7d1e79f7d69a065282f3,serra,ES,29177
651,01ad914ceb44eddfbf992570e6a5ef49,rio de janeiro,RJ,21755
652,01ae3897d0da657af5dc0b0dab9df7dc,sao paulo,SP,02989
653,01ae92e9e94bec47e10ef885402cfe54,sobral,CE,62010
654,01af16b985b3ad90d75333691e2da6ab,ichu,BA,48725
655,01b0d417af24703a0b20cbe71f354285,barras,PI,64100
656,01b0e04852a70de5404609e82e8fc0ba,sao roque,SP,18143
657,01b0e4e53ea06107438b0738d8d670e2,jaboticabal,SP,14887
658,01b3e064c4fc4372a269bdc02c131850,guarulhos,SP,07150
659,01b42ac9d3801e6edf67f7a95f04a838,sao paulo,SP,08060
660,01b466cc9a9e663eb04f4b8890dbc5f1,santa juliana,MG,38175
661,01b51b6ca4757ff714f2a54043e5c7b4,braganca paulista,SP,12912
662,01b531d9fa14ce8894156d72f7ee8b92,taboao da serra,SP,06787
663,01b53609a2d3710857e22775bbf8ec0f,rio de janeiro,RJ,21710
664,01b6eceb8d393992f590cdb60a41e388,pedrinhas paulista,SP,19865
665,01b7463b1d6850a0ddfb4a93e05d0671,nova granada,SP,15440
666,01b84e3fa2897be6eec7fadddb3d56f3,belo horizonte,MG,30441
667,01ba3180d3c6e7a6e269c5a542985423,maua,SP,09371
668,01bbbfc56b8ec1052e46f260226e34f9,rio de janeiro,RJ,22793
669,01bc72407ac3ab328e54938f599d2231,rio de janeiro,RJ,20755
670,01bc9765e0b1cbb83ec85d576ddc4ef6,santos,SP,11025
671,01bdeb2c0f524bb2119a8c0cd5419f5f,sao paulo,SP,04747
672,01be09e08ce97be4356a7c93bda4ee70,santa maria,RS,97015
673,01bf812bfa21271c91dbd9bcb9fb055a,belo horizonte,MG,30380
674,01bf87cfe6b10b53c057c03b9e7d034f,salvador,BA,40240
675,01bfd443225216fd172d2af98ae80068,nova iguacu,RJ,26052
676,01c12b236caa6f6d630b985da0ab5d30,juazeiro,BA,48914
677,01c1529c867b31e5b6c34ad4ccaab314,alto garcas,MT,78770
678,01c15633aa5baf9c6d2685354fd82747,rio de janeiro,RJ,20261
679,01c19b1261325781dcf2f82c9892f80e,pederneiras,SP,17280
680,01c1e31277120e8c6360c6448cbd4c80,brejo santo,CE,63260
681,01c228e91a729c993c054756eaeb680c,sao joao nepomuceno,MG,36680
682,01c289bb06354cdc7e6549570f20ada4,joao pessoa,PB,58051
683,01c64acc2efd27442844ed61dd9981cc,sao paulo,SP,01532
684,01c6812053d3159e3f8f0a3d92af3cc5,guarulhos,SP,07192
685,01c75ebaa6fd123179cc3898fe4d24c4,brasilia,DF,71208
686,01c7e32e214b3b0c31b7460a08e89ec9,americana,SP,13466
687,01c849814dd6cd478f0ee6343414acb7,pedrinhas paulista,SP,19865
688,01c92cf65b66be2fb861a163d4830f5a,sao paulo,SP,05782
689,01ca0680cddb7f4c71e3235f08cd16a2,carapicuiba,SP,06311
690,01cad597bb1c8c79b2115a6204ab7f8c,serafina correa,RS,99250
691,01cbe0a1a969bf0936fd97298ae18cc8,cachoeiro de itapemirim,ES,29303
692,01cd1ef6c24558b19ce2dab8801fabcb,betim,MG,32600
693,01cd5bbfc2ee49abdafb429522b93fce,sao bernardo do campo,SP,09715
694,01cd6609264361aaf702ecbee2641cea,osasco,SP,06040
695,01ce78f7a46aaaf7a9d1d2b86224ae38,bauru,SP,17051
696,01cf4a649781b563f650ce1c18b19be6,sao jose dos campos,SP,12235
697,01cf555dad51551a56a1bdc9fbf2acd6,sao joao de meriti,RJ,25510
698,01d0f02781924f788fd9d0521663fae0,paulinia,SP,13145
699,01d1444a9676bab441621b52773035e9,vitoria,ES,29060
700,01d4133dfc24adea1d8d8b7f5ee44aa4,bauru,SP,17021
701,01d46b5cad3cda9c22f52df41197a671,sao paulo,SP,08257
702,01d4d353f424ed250bf892af49d30abe,rio de janeiro,RJ,20521
703,01d540906498d52fa3b7f10b5ce735b2,eloi mendes,MG,37110
704,01d628fd151ab84d5063f2dc5c92a118,sao jose do rio pardo,SP,13720
705,01d78a7d654c0b1ef85977c306d0f60f,joao pessoa,PB,58036
706,01d7b0d6f8958188afa680d75dd47919,sao paulo,SP,02478
707,01d8df79b0fe245a03928d53fc25c223,sao roque,SP,18130
708,01d8f02b7ae915fddc5736ecdf613cd1,charqueadas,RS,96745
709,01da270abab6215a40467414afae12d1,campinas,SP,13083
710,01daeb09de8f07882ccd4319ffbc4693,ribeirao pires,SP,09415
711,01db45606d08e66e2c058ad2f08f5b34,belo horizonte,MG,31035
712,01dbf5ec2334d02e47a8167d3c2e0837,sao jose do rio preto,SP,15044
713,01dd34b5f4cee2a48f03ba1cce8c592c,goiania,GO,74360
714,01deea8faf538e657bf2b1cb6b6c24f1,tiete,SP,18530
715,01dfe4b4e19154abdebe71e50f52f88d,pombos,PE,55630
716,01dff584b4563da3703fa375287a3a69,cacador,SC,89509
717,01e0008efc8b3804e274ff934ba017c9,mogi das cruzes,SP,08773
718,01e019838e4e21dd66bb6f69352334f8,aripuana,MT,78325
719,01e123d7c7cedf12af483fc17258b9ce,bom jesus do itabapoana,RJ,28360
720,01e4cddc3a56ea6684510cf09f4d0411,catanduva,SP,15807
721,01e4f76dbf261176b87ed09f6803c596,pingo-d'agua,MG,35348
722,01e66e20cc67536e6fa27878ed07ad0a,ilheus,BA,45656
723,01e80828765c999c3f5a7713f3912309,cascavel,PR,85818
724,01e8bcc3377762cf85025138b2901947,montes claros,MG,39403
725,01e8feee57ec1b6447fdd4fbea8093cb,sao bernardo do campo,SP,09820
726,01ea2467bec4e5ba6c007621c7df3bf5,sao paulo,SP,04813
727,01ea7dfdac01a4e8fbe2902b73510b20,rio de janeiro,RJ,22220
728,01eb9d565f58fe2b55946b72db045556,pacajus,CE,62870
729,01ec28844a316ded17fa50fd28b98123,porto alegre,RS,90520
730,01ec66cacd4c45d04f9ee2a1c25bb20b,sao paulo,SP,03335
731,01ecc1f1f21f05d0736c99d92646f132,arapongas,PR,86700
732,01ecdc37f767e85f5b3fd2310a289253,rio de janeiro,RJ,22451
733,01ece9ffbb6a00db5549188bc410e878,porto alegre,RS,90020
734,01ed8df97a21e2f15521f9758554b32b,sao miguel do iguacu,PR,85877
735,01eec5acca315fa22d30315944c65536,sao goncalo,RJ,24756
736,01ef3ec35f556231aee2f73e8bc6f8a0,lucas do rio verde,MT,78455
737,01f156677184504063bd19739f924af1,gravatal,SC,88735
738,01f163c912209bc42fd9c0e169e8039e,porto alegre,RS,91780
739,01f173d576ec0a01bbe13dccf0942696,bom despacho,MG,35600
740,01f1af590b3fa6e09ee79551635926b4,sao paulo,SP,02254
741,01f2285f85a1c603eb7ef755ad311769,ipatinga,MG,35162
742,01f2c78d8578f27b62ca1186752e1532,serra,ES,29160
743,01f382f4c95df31e05e27f1151a015a0,jaboatao dos guararapes,PE,54080
744,01f492ebceb9747c71cb86d983afb9e0,sao paulo,SP,05879
745,01f6fa760c8cee5fef785c7a73321534,araxa,MG,38183
746,01f7f7e1b4aefac99dea303f9eb5f7c4,sao paulo,SP,05723
747,01f9585695ca0cb669ddbae22f6ede43,americana,SP,13478
748,01fdfc6e1f85ad504461c6699adb246c,bueno brandao,MG,37578
749,01fee81dfa09d00693bbb79aaf922f89,resende,RJ,27511
750,01ffb8ddbd9e1167659827ed1b9b6ccf,juiz de fora,MG,36010
751,02022a08ed3a2e736777b7b71389c62c,belo horizonte,MG,30720
752,020299859eabbac628a0b2d6ea22bb9d,dracena,SP,17900
753,02029b32d4185a32a888c3f2d4d8839f,maringa,PR,87043
754,020311f9fc67a990f3d43b481398a259,curitiba,PR,81280
755,0203cdea5911c033017b1b2bb6dbeb33,brasilia,DF,70673
756,0204f3da94dadaf3fa21305413e02d63,altos,PI,64290
757,020504cfbef989c034f403ab0076c408,itaperuna,RJ,28300
758,02054940ff45a170ddd0acca60575eea,marilia,SP,17514
759,0205ecc1296100f97f4ae03e22643b8e,rio de janeiro,RJ,22440
760,0206119a2f332d97fb68a9c1f592b2dc,florianopolis,SC,88010
761,02063d3c56dc62e17f57cdd78c4962ff,santo andre,SP,09132
762,0206671ca1e6cea41033a21774bef222,sao paulo,SP,01522
763,02068e4fb8a2f9434c60eb29751b0783,cristinapolis,SE,49270
764,020747bd836e23bc8e3692937ad85497,areal,RJ,25845
765,0209a0a5c96cc50dd1bbe71e3730af2a,araraquara,SP,14801
766,0209af58dcd97d6ff5bac3f5fdfb8c0e,nova friburgo,RJ,28634
767,0209cc2349a03f00567bb9d24a459829,ponta grossa,PR,84040
768,0209f290b5451d357308bc0e90521026,sao paulo,SP,04109
769,020a1ffcfaf43c6003111eaa33faa6c9,santa luzia,MG,33035
770,020aa2d69bca8c7a0b3da5f8e602c26d,campo limpo paulista,SP,13238
771,020ac38b920d61317bc3e7e2d1e3602b,macae,RJ,27937
772,020ae51ab502504a00ab6ccbac53bfa6,taboao da serra,SP,06760
773,020b824fa9ea4049aed3171900d41e86,belo horizonte,MG,30535
774,020c0844de3cbc0e65fe2cd62ddbc985,foz do iguacu,PR,85857
775,020d46eecb7bda2b3ab2316a91bb49f6,brasilandia de minas,MG,38779
776,020de21f006326d43b15b28e073f8b4c,pilar do sul,SP,18185
777,020f91981e05247250ccaa0ba69364d6,rio de janeiro,RJ,20720
778,02105a58e384edb89a9827dfd3b8173b,sao paulo,SP,02550
779,021109bdb16fa17c2463cab87da314f3,campinas,SP,13024
780,0213ec5289d86c40bda69ed571b5853f,belo horizonte,MG,30662
781,0213fe7fbaa0a7e81c16350785e367e6,loanda,PR,87900
782,0214a2864bcff8020dbe8c40a2e9d26a,buritizeiro,MG,39280
783,02168ea18740a0fdaaa15f11bebba5db,santa maria,RS,97015
