fact_key,order_id,order_item_id,customer_key,product_key,date_key,geo_key,order_status,price,freight_value,total_payment_value,avg_review_score,is_canceled
221,00946f674d880be1f188abc10ad7cf46,2,11160,20022,709,3093,delivered,99.90,14.35,232.72,4.0000000000000000,f
222,00949655cdd8d0465e433a5e6c9643e5,1,12467,1917,907,596,delivered,18.00,7.87,25.87,5.0000000000000000,f
223,0094bd07f49fed90209ffa62d1ef26d6,1,38860,27637,852,4526,delivered,11.53,7.39,18.92,1.00000000000000000000,f
224,0094d4660e323945f84f5c29eb348aae,1,32919,23281,755,17716,delivered,269.99,39.41,309.40,5.0000000000000000,f
225,0094dc9ea7e3cd54d95aea42685673ff,1,62692,9143,432,6420,delivered,89.99,14.80,104.79,4.0000000000000000,f
226,0095790a64527ec83aeaaf99023c050e,1,20338,29961,685,13330,delivered,19.90,42.76,62.66,5.0000000000000000,f
227,0096668e5b0b8e9657a6f7209a4e58b4,1,49519,11120,923,363,delivered,166.90,13.47,180.37,4.0000000000000000,f
228,009742b43f4530bc3db7f62332c50f4b,1,70938,30669,663,4048,delivered,133.74,12.44,146.18,2.0000000000000000,f
229,00975e709cd12c34d3bd44e4a7f7a876,1,88599,30202,599,5012,delivered,86.80,7.86,94.66,5.0000000000000000,f
230,0097aafe2a01dd54e39888976160c377,1,13206,28830,966,3080,delivered,62.00,8.59,70.59,4.0000000000000000,f
231,0097f0545a302aafa32782f1734ff71c,1,83097,23379,795,1584,delivered,158.00,10.68,507.84,1.00000000000000000000,f
232,0097f0545a302aafa32782f1734ff71c,2,83097,12848,795,1584,delivered,308.00,31.16,507.84,1.00000000000000000000,f
233,009838529bb913846ab6670d22865381,1,2302,7069,896,8908,delivered,129.00,47.40,176.40,3.0000000000000000,f
234,0098dbda25722a3f019fe252a0cd10b3,1,52696,11241,628,14733,delivered,143.54,21.49,165.03,4.0000000000000000,f
235,009905140e9f8cc35d5be897937381db,1,32288,889,805,14801,delivered,39.99,18.23,116.44,5.0000000000000000,f
236,009905140e9f8cc35d5be897937381db,2,32288,889,805,14801,delivered,39.99,18.23,116.44,5.0000000000000000,f
237,00995d799817ecc3bd2abd8fbe59c430,1,92019,31378,938,6879,delivered,49.90,12.92,62.82,1.00000000000000000000,f
238,00998f38df3012359ef195ca75ebb329,1,24342,11599,862,11857,delivered,119.90,23.34,143.24,4.0000000000000000,f
239,009ac365164f8e06f59d18a08045f6c4,1,11504,6944,693,9107,delivered,16.90,15.10,32.00,5.0000000000000000,f
240,009c278fa2ed6e7ec498200b60193ca8,1,69939,2926,742,17719,delivered,29.99,15.10,45.09,5.0000000000000000,f
241,009e11afa25aa95ae78e60a793995c9b,1,67578,10598,658,13958,delivered,30.99,34.15,65.14,5.0000000000000000,f
242,009fa9bd0d92710e840793bfefa80867,1,440,12595,531,,delivered,84.99,15.34,100.33,4.0000000000000000,f
243,00a0116ff15ff973ea16bee881208ae7,1,75102,27040,780,15978,delivered,149.00,45.12,194.12,5.0000000000000000,f
244,00a12754417a49a9dec20361849aa917,1,70163,31879,859,363,delivered,48.90,8.82,57.72,4.0000000000000000,f
245,00a13ab02fbe82f78cd84f14e41564ed,1,41577,30452,709,4121,delivered,159.49,8.86,168.35,5.0000000000000000,f
246,00a174dbf11967d260033fa6ab711493,1,51624,32508,697,7463,delivered,249.90,41.53,291.43,1.00000000000000000000,f
247,00a1e977cf6e672402963940db55d919,1,21206,9388,937,14439,delivered,24.89,7.75,32.64,5.0000000000000000,f
248,00a250dbdb3153cc6ecf4d3f07ef6a17,1,48165,30639,710,4603,delivered,53.99,7.78,61.77,2.0000000000000000,f
249,00a379dfab816a83741012b71b264098,1,26467,15617,946,1482,delivered,15.99,7.39,23.38,1.00000000000000000000,f
250,00a3a334aec7455a6d3319981499a3da,1,61492,1371,664,3734,delivered,24.50,11.85,36.35,5.0000000000000000,f
251,00a3f1ef430d3984dece2f39d6cbf431,1,58372,32008,869,4332,delivered,179.00,22.99,201.99,5.0000000000000000,f
252,00a4d94df1c9757661679b2f4bd6d311,1,75634,13023,847,4954,delivered,37.90,21.43,59.33,5.0000000000000000,f
253,00a57dfbb049fbaae10763e2cf15f797,1,541,11281,932,15978,delivered,89.90,22.56,337.38,5.0000000000000000,f
254,00a57dfbb049fbaae10763e2cf15f797,2,541,11281,932,15978,delivered,89.90,22.56,337.38,5.0000000000000000,f
255,00a57dfbb049fbaae10763e2cf15f797,3,541,11281,932,15978,delivered,89.90,22.56,337.38,5.0000000000000000,f
256,00a690becda145533fa5a54daa7b6ad5,1,35198,25051,829,15738,delivered,88.34,29.08,117.42,5.0000000000000000,f
257,00a77f9cc25b05b2004752593d7b8888,1,51046,6742,539,6669,delivered,177.90,18.50,196.40,,f
258,00a843f5a80c7aea894c558acc29f513,1,16561,13072,610,17933,delivered,32.99,14.10,47.09,3.0000000000000000,f
259,00a870c6c06346e85335524935c600c0,1,41571,22113,860,8909,delivered,69.90,0.00,69.90,4.0000000000000000,f
260,00a9536682ecb394a3794c1608200803,1,74366,4839,498,6102,delivered,109.90,12.27,122.17,3.0000000000000000,f
261,00a99c50fdff7e36262caba33821875a,1,36526,15395,960,10639,shipped,52.99,22.30,75.29,5.0000000000000000,f
262,00aa423621f35a9ca6c6240f275b0640,1,41020,30111,693,8992,delivered,110.90,14.51,125.41,,f
263,00ab1aba567dfebdc39caa4e7ca2f1b2,1,53615,32548,610,4851,delivered,35.90,12.48,48.38,5.0000000000000000,f
264,00ab210695a17fe10e6b23616ae5bc97,1,2471,25490,894,4405,delivered,39.00,7.53,46.53,4.0000000000000000,f
265,00ab3a43bda739029ffce95d3b2fb56c,1,74579,12831,953,2934,delivered,27.90,7.46,35.36,5.0000000000000000,f
266,00ab9fa91aafa3d881164b0da48999aa,1,88246,4555,876,8483,delivered,579.00,65.34,644.34,4.0000000000000000,f
267,00ac05fe0fc047c54418098eb64e3aaa,1,75115,15682,780,7729,delivered,99.90,23.57,123.47,2.0000000000000000,f
268,00ac2a1ec784f71feeb7ba1e5959750d,1,57662,16936,827,17093,delivered,37.00,19.32,56.32,5.0000000000000000,f
269,00ace652c8a5072670f30674e5f19844,1,71686,21975,750,8346,delivered,116.60,30.66,147.26,3.0000000000000000,f
270,00ad1a02d4d9decad15c7e8f8a9470cc,1,92040,10910,947,12624,delivered,49.00,19.25,68.25,2.0000000000000000,f
271,00ae7a8b4936674ebb701d4a23719a79,1,90392,13298,860,3278,canceled,27.90,9.26,37.16,2.0000000000000000,t
272,00af3d9ddff7f256e83d79247dbe1a9f,1,29656,3999,783,11417,delivered,65.00,25.73,90.73,5.0000000000000000,f
273,00af53fdc2002f5b6a8f16db648e003b,1,42273,25490,537,4973,delivered,39.90,11.85,51.75,5.0000000000000000,f
274,00b12f4674177ef40c4bdb034138c843,1,64035,30312,927,4714,delivered,105.00,17.87,122.87,5.0000000000000000,f
275,00b1861aeb89afa498404c684148a619,1,56662,16384,951,6480,delivered,25.79,23.33,98.24,3.0000000000000000,f
276,00b1861aeb89afa498404c684148a619,2,56662,16384,951,6480,delivered,25.79,23.33,98.24,3.0000000000000000,f
277,00b2d2f2b5f7b98e6b1828764660134e,1,16233,28971,952,4800,delivered,146.01,13.68,159.69,4.0000000000000000,f
278,00b30bb163474583c14db1689259cf4d,1,7365,6940,762,10514,delivered,189.90,26.61,216.51,5.0000000000000000,f
279,00b402e8a76d3da83714c52d3977cc2d,1,85034,14885,732,10594,delivered,139.65,26.26,165.91,5.0000000000000000,f
280,00b44ba3d7c4a5e9a9ebafef9150781d,1,44819,28062,971,4087,delivered,59.90,7.68,67.58,5.0000000000000000,f
281,00b47ee856118583dbec7d1f9b18d847,1,23402,1861,816,14306,delivered,13.65,15.23,28.88,4.0000000000000000,f
282,00b4846d477a7baf5d4e47970bc08c7e,1,42536,29573,753,7575,delivered,31.90,16.11,48.01,5.0000000000000000,f
283,00b4a910f64f24dbcac04fe54088a443,1,27195,23893,384,6583,delivered,33.99,16.60,50.59,5.0000000000000000,f
284,00b4c651133c06fb175123a492f1cac3,1,59403,17517,960,14480,delivered,158.90,14.59,173.49,4.0000000000000000,f
285,00b5e1c770b1868ec1b6b726be3aa9b9,1,26511,11855,734,5863,delivered,47.40,11.85,59.25,5.0000000000000000,f
286,00b676b01c289cc661c6f7732492771a,1,8280,2380,580,990,delivered,50.00,21.19,71.19,3.0000000000000000,f
287,00b6c055922e0ed2d88efdd252b2fb64,1,56135,24753,852,4927,delivered,59.90,11.15,71.05,4.0000000000000000,f
288,00b6e66f005a657a6b13eedcacdf9342,1,40183,29814,954,7543,delivered,199.00,39.66,477.32,1.00000000000000000000,f
289,00b6e66f005a657a6b13eedcacdf9342,2,40183,29814,954,7543,delivered,199.00,39.66,477.32,1.00000000000000000000,f
290,00b7174ea52bb811ebe2663add51afc0,1,5032,26169,867,5582,delivered,69.90,23.07,92.97,5.0000000000000000,f
291,00b8d354b36820e9d6131fd5173c5581,1,25554,8786,786,9366,delivered,50.21,15.10,65.31,5.0000000000000000,f
292,00b9e0f8f588d0406a3de447eb606970,1,39154,12130,753,6671,delivered,39.90,16.60,56.50,5.0000000000000000,f
293,00ba414462370af2d76195d12e0d5481,1,1260,9657,700,17918,delivered,24.99,14.10,39.09,5.0000000000000000,f
294,00ba57ae98928df6ba6ec9d3d8d4b1b7,1,41415,13627,928,7693,delivered,130.00,19.01,149.01,5.0000000000000000,f
295,00bbc4179554524748f77763ddd62266,1,60606,5693,586,1041,delivered,89.99,7.88,97.87,4.0000000000000000,f
296,00bc78808b22918a467b2fa4b8ef5d68,1,7879,6775,479,9306,delivered,69.00,15.69,84.69,5.0000000000000000,f
297,00bcee890eba57a9767c7b5ca12d3a1b,1,42234,14027,569,14302,delivered,165.50,15.80,772.50,3.0000000000000000,f
298,00bcee890eba57a9767c7b5ca12d3a1b,2,42234,23594,569,14302,delivered,175.91,52.69,772.50,3.0000000000000000,f
299,00bcee890eba57a9767c7b5ca12d3a1b,3,42234,26981,569,14302,delivered,165.50,15.80,772.50,3.0000000000000000,f
300,00bcee890eba57a9767c7b5ca12d3a1b,4,42234,11129,569,14302,delivered,165.50,15.80,772.50,3.0000000000000000,f
301,00bd2cb7e9076e1ccc9f766fc01a4cfd,1,74378,2652,839,6335,delivered,98.81,13.81,112.62,1.00000000000000000000,f
302,00bd50cdd31bd22e9081e6e2d5b3577b,1,42755,29733,745,4827,delivered,78.00,7.80,85.80,4.0000000000000000,f
303,00bd8cf08fa3998ea6ad6d16c2165822,1,28967,26778,701,9052,delivered,21.80,12.48,34.28,5.0000000000000000,f
304,00bdcdda88e6b02977fc6ce3d412c600,1,6543,4304,894,6677,delivered,118.90,18.93,137.83,5.0000000000000000,f
305,00bdebefeb760588a3425fad9dfed3d9,1,3929,26511,798,3239,delivered,119.80,20.18,139.98,5.0000000000000000,f
306,00beb247698c6aae94e3f859d279e2cd,1,50641,4453,875,2318,delivered,45.00,7.39,52.39,2.0000000000000000,f
307,00bf1320ffb5fe47a845feca16c0e0b4,1,33275,14831,635,7685,delivered,449.00,20.39,469.39,5.0000000000000000,f
308,00c00d5b36157595e21108ba1da2828f,1,88987,15715,620,5995,delivered,139.85,16.61,312.92,1.00000000000000000000,f
309,00c00d5b36157595e21108ba1da2828f,2,88987,15715,620,5995,delivered,139.85,16.61,312.92,1.00000000000000000000,f
310,00c2335723b9b74668062e946dc66621,1,85090,23806,731,2597,delivered,18.90,12.48,31.38,5.0000000000000000,f
311,00c405bd71187154a7846862f585a9d4,1,33419,25321,662,10299,delivered,29.90,16.79,46.69,1.00000000000000000000,f
312,00c42b1633c1b2fa4e937bf312466561,1,11935,12564,744,17479,delivered,39.90,15.10,55.00,5.0000000000000000,f
313,00c47cfa491ef55779ec7557673087fc,1,42841,29624,935,4972,delivered,59.00,13.07,72.07,5.0000000000000000,f
314,00c47fefb9a49baec12ab3654d7f548e,1,74160,31123,706,13912,delivered,199.00,67.69,266.69,4.0000000000000000,f
315,00c4f17dcb94448f27a2cbaa83f10a4b,1,14680,22301,890,4050,delivered,32.00,7.39,39.39,5.0000000000000000,f
316,00c62d05602c1ca8164b98746d127fa8,1,43964,18350,885,14975,delivered,110.00,18.35,128.35,4.0000000000000000,f
317,00c763284c0056eed753352f5559ff0a,1,30893,19743,882,4267,delivered,79.90,14.65,94.55,4.0000000000000000,f
318,00c81b6675ef9ecaaff5fc1d6720b96c,1,91412,22159,663,14268,delivered,24.99,14.10,39.09,5.0000000000000000,f
319,00c826c901ab01b6f598a8f0c9b56b82,1,69805,24748,841,2963,delivered,79.00,13.91,92.91,5.0000000000000000,f
320,00c842d0ae6462afc1d38fc055b02c75,1,54174,7080,678,6389,delivered,59.90,17.67,77.57,5.0000000000000000,f
321,00c8be06a8029e300dabd52c7d4c6ad2,1,58224,12106,773,18696,delivered,19.90,15.10,35.00,5.0000000000000000,f
322,00c8bfbb0a1224dcdb0180a544247159,1,49504,16774,857,5771,delivered,158.00,15.20,173.20,3.0000000000000000,f
323,00c9474e0334f7a4ffc8c3a8bd21a51e,1,12068,9776,855,4884,delivered,1050.61,25.13,1075.74,1.00000000000000000000,f
324,00c95282163553a982f38481f9488481,1,68072,30844,587,7482,delivered,106.90,18.00,124.90,4.0000000000000000,f
325,00c9d0257381c7e9ec13b4505f25b2cf,1,15587,19190,839,2801,delivered,362.45,25.12,387.57,5.0000000000000000,f
326,00c9d9e61ed13f5bf2f0344da1aa4775,1,80691,6254,421,4122,delivered,44.55,11.74,56.29,4.0000000000000000,f
327,00c9f7d4b0e87781465e562dc109f6aa,1,65758,3451,507,15302,delivered,14.99,15.10,120.36,4.0000000000000000,f
328,00c9f7d4b0e87781465e562dc109f6aa,2,65758,3451,507,15302,delivered,14.99,15.10,120.36,4.0000000000000000,f
329,00c9f7d4b0e87781465e562dc109f6aa,3,65758,3451,507,15302,delivered,14.99,15.10,120.36,4.0000000000000000,f
330,00c9f7d4b0e87781465e562dc109f6aa,4,65758,3451,507,15302,delivered,14.99,15.10,120.36,4.0000000000000000,f
331,00cb18db3d9c03f8386e7fc70cad2504,1,77712,21054,559,2478,delivered,125.90,18.13,144.03,1.00000000000000000000,f
332,00cb9736c0b43d6c1e2fbb2b88e69f6a,1,80214,26640,760,11346,delivered,99.90,26.84,126.74,5.0000000000000000,f
333,00ce92d57f4f9a112bdb8a2a283e5f97,1,62589,27040,761,6470,delivered,149.00,40.37,189.37,5.0000000000000000,f
334,00ceda91cb2ded8570ca73e70571740a,1,1111,14708,768,16356,delivered,19.90,14.10,34.00,4.0000000000000000,f
335,00cee8a4dbb042385cbbd84699e78b2e,1,479,15813,932,4864,delivered,59.90,9.17,69.07,5.0000000000000000,f
336,00cf2b04c59f0ecaf822bf3f334d5c3b,1,2702,2112,818,2788,delivered,320.00,14.68,334.68,5.0000000000000000,f
337,00cf47526e0f7920b381b2baf4ecf1c7,1,33340,18062,406,5702,delivered,59.90,14.59,74.49,4.0000000000000000,f
338,00cfabbe2a93b70beeec4894f86712a8,1,87981,32775,527,17326,delivered,29.99,15.11,45.10,5.0000000000000000,f
339,00d03eb3425f41a599ae2f788e23c07f,1,82895,25110,414,10180,delivered,69.00,21.17,90.17,1.00000000000000000000,f
340,00d0ff2017f9ea13dd7eec7470ca473a,1,78750,3167,900,5868,delivered,56.00,18.69,74.69,5.0000000000000000,f
341,00d1289d5125017a90e528b5a7cee91f,1,39440,21292,805,7653,delivered,160.00,19.00,179.00,1.00000000000000000000,f
342,00d15ff0236872686e4899ed1ce680ad,1,86783,14507,950,17366,delivered,57.95,22.34,80.29,5.0000000000000000,f
343,00d1e381c0995f0bdb95909fe7434d0b,1,56111,4651,814,1693,delivered,64.90,20.18,170.16,5.0000000000000000,f
344,00d1e381c0995f0bdb95909fe7434d0b,2,56111,4651,814,1693,delivered,64.90,20.18,170.16,5.0000000000000000,f
345,00d2559e61b9a0744a0552c35c5ecccb,1,31935,8988,893,8090,delivered,849.00,23.52,872.52,5.0000000000000000,f
346,00d29386638bbfd1331a2cd7ab91b5b5,1,14705,12403,635,6307,delivered,20.99,11.85,32.84,5.0000000000000000,f
347,00d4439957b7fd3f8da4a33a965817fb,1,42055,31476,475,16501,delivered,19.45,14.52,33.97,5.0000000000000000,f
348,00d50baf1bc56a3c59de1810a6b84b0d,1,73592,14711,509,8085,delivered,59.90,34.22,188.24,3.0000000000000000,f
349,00d50baf1bc56a3c59de1810a6b84b0d,2,73592,14711,509,8085,delivered,59.90,34.22,188.24,3.0000000000000000,f
350,00d5fac7792747fba4b528f23930bebd,1,80332,12583,796,1328,delivered,64.90,15.33,80.23,5.0000000000000000,f
351,00d831d5c3ea03b7cd6f883ad799c7e4,1,69202,30275,802,2921,delivered,128.90,9.26,138.16,5.0000000000000000,f
352,00d85bfe0e28c91b69d0fe1f29255a31,1,66999,32381,860,3234,delivered,189.90,13.77,203.67,5.0000000000000000,f
353,00d88c00221ce96a1cfcaca9f2fceb3b,1,91075,15579,796,7460,delivered,250.00,97.56,347.56,4.0000000000000000,f
354,00d8d65b666158b633f96054d31af43b,1,19917,20608,652,15115,delivered,94.90,35.98,130.88,3.0000000000000000,f
355,00d94e8901b75ee0d6ef1f87f947b666,1,31586,20987,487,11724,delivered,27.90,20.80,97.40,4.0000000000000000,f
356,00d94e8901b75ee0d6ef1f87f947b666,2,31586,20987,487,11724,delivered,27.90,20.80,97.40,4.0000000000000000,f
357,00d9ac423c9ad6781c0ed04e87666691,1,4831,14069,642,12981,delivered,349.90,29.30,379.20,5.0000000000000000,f
358,00dc6ad47477b3b62d3c0acbe98a82a4,1,27572,10386,786,11362,delivered,110.99,33.23,144.22,5.0000000000000000,f
359,00df27e666004db9f14bce766fa5327c,1,33352,25428,688,1824,delivered,190.83,12.84,203.67,5.0000000000000000,f
360,00dfb074b5c910fbd08e04691c4b712f,1,55871,10306,525,3978,delivered,99.50,35.07,134.57,5.0000000000000000,f
361,00e054d0da011d5016f31011af488f4f,1,28705,9978,801,3241,delivered,104.00,14.82,118.82,4.0000000000000000,f
362,00e0bac9f6306d8269770acf4ee4b027,1,22078,6051,794,18667,delivered,79.00,15.30,94.30,3.0000000000000000,f
363,00e1426d4c79f2e022570012c1ff57ed,1,87249,18395,812,8450,delivered,61.99,24.56,86.55,4.0000000000000000,f
364,00e1bdb3f1388c8ed222597ee4fa01e7,1,75926,25286,501,18251,delivered,419.90,17.69,437.59,1.00000000000000000000,f
365,00e32e413e017e64ff93a9e800b8e1be,1,22969,2321,851,488,delivered,299.00,23.17,322.17,5.0000000000000000,f
366,00e365f4fc03d1098841af23d05c17a6,1,16461,23300,963,16772,delivered,175.00,19.33,194.33,5.0000000000000000,f
367,00e4050fe32e786290a29c61141e979f,1,45278,3194,590,8311,delivered,49.90,14.10,64.00,5.0000000000000000,f
368,00e5b655df1cc911466758210325c67c,1,63390,17533,554,9337,delivered,44.90,11.85,113.50,5.0000000000000000,f
369,00e5b655df1cc911466758210325c67c,2,63390,17533,554,9337,delivered,44.90,11.85,113.50,5.0000000000000000,f
370,00e63486fad9d24645c9c84ed77c15fa,1,86281,21989,957,6664,delivered,38.95,15.37,54.32,5.0000000000000000,f
371,00e6786fee8f476835c151a4d3fa9bf1,1,85156,15393,800,17953,delivered,159.77,16.00,175.77,5.0000000000000000,f
372,00e6bc6b166eb28b4502c1cad4457248,1,20576,20296,913,3137,delivered,132.90,19.03,151.93,5.0000000000000000,f
373,00e7aeced1d61792368ec7bf8b967a90,1,74921,13165,469,10183,delivered,36.85,21.85,58.70,4.0000000000000000,f
374,00e7ee1b050b8499577073aeb2a297a1,1,50397,21695,502,5359,delivered,124.99,21.88,146.87,4.0000000000000000,f
375,00ea33f994bec0bbfda582074083ae12,1,95949,32368,905,5761,delivered,94.99,13.33,108.32,1.00000000000000000000,f
376,00ea690fe8c5eba029a3884243a02352,1,55510,20439,695,15222,delivered,32.99,16.11,49.10,5.0000000000000000,f
377,00eb7b95af5ed25aaec66d4ff5295846,1,55198,31265,735,8784,delivered,89.90,17.07,106.97,4.0000000000000000,f
378,00ec95a58b63378d4cc06d196cdefdf6,1,60227,16123,724,2666,delivered,173.00,14.96,187.96,1.00000000000000000000,f
379,00ed64bc080d87b4ab7f0c433bc5e98f,1,44844,32401,516,6431,delivered,44.90,16.11,61.01,5.0000000000000000,f
380,00eead1d5a799277ef3d6b387b0bebef,1,31204,5770,970,5788,delivered,85.00,13.26,98.26,5.0000000000000000,f
381,00eef7fe9e315a85d1a61a50cccb2494,1,52819,10841,773,3726,delivered,49.90,13.37,63.27,5.0000000000000000,f
382,00ef7ed06a55243f3e6a9d373a89eb14,1,8426,27703,743,13957,delivered,54.99,21.18,76.17,4.0000000000000000,f
383,00efb72d8e18533f736e86770705d094,1,61674,8302,886,14272,delivered,66.99,22.97,89.96,4.0000000000000000,f
384,00f1a34f176151c4dcbd802c244e1072,1,43231,157,959,2303,delivered,69.99,14.80,84.79,5.0000000000000000,f
385,00f1bb0af030935db1745ee28367ea26,1,10773,13381,949,7914,delivered,268.90,19.98,288.88,1.00000000000000000000,f
386,00f1c7c1542f5f86c3091749d9e939d8,1,80277,12595,715,8799,delivered,84.99,16.35,101.34,5.0000000000000000,f
387,00f1cc7439ccb8671133776d1829faf5,1,88768,6236,692,5098,delivered,34.99,9.34,177.32,4.0000000000000000,f
388,00f1cc7439ccb8671133776d1829faf5,2,88768,6236,692,5098,delivered,34.99,9.34,177.32,4.0000000000000000,f
389,00f1cc7439ccb8671133776d1829faf5,3,88768,6236,692,5098,delivered,34.99,9.34,177.32,4.0000000000000000,f
390,00f1cc7439ccb8671133776d1829faf5,4,88768,6236,692,5098,delivered,34.99,9.34,177.32,4.0000000000000000,f
391,00f251b943aba645652c7138e4716fee,1,90975,6980,956,17969,delivered,77.90,23.35,101.25,5.0000000000000000,f
392,00f2a3509bd600bd1a06a48353788d93,1,15111,16269,787,1929,delivered,38.40,9.27,47.67,5.0000000000000000,f
393,00f2c876aa08fbba04199823952e96c1,1,58185,22806,462,6489,delivered,69.00,17.22,86.22,3.0000000000000000,f
394,00f324f6ec332cd73ef8be4888573662,1,94158,5552,546,4795,delivered,134.90,21.43,156.33,4.0000000000000000,f
395,00f33ee62c15223679d3550e751c37cd,1,47199,30403,695,14416,delivered,39.50,15.11,54.61,5.0000000000000000,f
396,00f426c7214575822c3cb44ea59ef0f6,1,49065,13695,925,11970,delivered,71.00,23.65,94.65,5.0000000000000000,f
397,00f57f2ccce2a2e3f393fe8f5e616e0d,1,67300,27720,920,7184,delivered,225.00,60.81,285.81,5.0000000000000000,f
398,00f5fbdc777e8198c1ee008122e28ae3,1,45469,16727,576,18940,delivered,189.00,32.07,221.07,4.0000000000000000,f
399,00f621226c6f4e938348f6f3a71fdc62,1,56952,23430,860,9417,delivered,199.00,32.79,231.79,5.0000000000000000,f
400,00f6ac4816d12f49026b09f2aa77d15f,1,79245,23233,949,17155,delivered,35.00,19.44,163.32,3.0000000000000000,f
401,00f6ac4816d12f49026b09f2aa77d15f,2,79245,23233,949,17155,delivered,35.00,19.44,163.32,3.0000000000000000,f
402,00f6ac4816d12f49026b09f2aa77d15f,3,79245,23233,949,17155,delivered,35.00,19.44,163.32,3.0000000000000000,f
403,00f6dbc6195397197ee147ee45607a2c,1,26514,10204,487,5444,delivered,49.90,14.52,64.42,5.0000000000000000,f
404,00f7c5b41250e0126ced62d612ff4711,1,51961,11443,742,13100,delivered,45.00,35.67,80.67,5.0000000000000000,f
405,00f86b368251d739f1896d41469b2b7a,1,30572,19941,960,18876,delivered,39.97,18.38,175.05,5.0000000000000000,f
406,00f86b368251d739f1896d41469b2b7a,2,30572,19941,960,18876,delivered,39.97,18.38,175.05,5.0000000000000000,f
407,00f86b368251d739f1896d41469b2b7a,3,30572,19941,960,18876,delivered,39.97,18.38,175.05,5.0000000000000000,f
408,00f8fc0cb9d9b7813f1f54fbd75426f1,1,2982,20533,753,16614,delivered,149.00,14.77,163.77,5.0000000000000000,f
409,00f98eaeddb9debc8df8cb27e08216d4,1,21298,268,657,2933,delivered,51.60,9.34,60.94,5.0000000000000000,f
410,00f9b0236a85fb8a06fbd9b9c53fddd8,1,10529,23515,843,3077,delivered,146.90,19.72,166.62,5.0000000000000000,f
